DateTime,FluX_tNr,Nr_F,Nr_qc,Nr_C,Nox_C,NEE,NEE_qc,Rg,Temp,RH,VPD,Precip,ws,wd,ustar,IP_lin_hhs,IP_mov_hhs,WDM_hhs,FDA_hh6_hhs,MDA_hh5_hhs,MDC_d3_hhs,MDC_d7_hhs,LUT_V1_d3_hhs,LUT_V1_d7_hhs,LUT_V1V2_d3_hhs,LUT_V1V2_d7_hhs,LUT_V1V2V3_d3_hhs,LUT_V1V2V3_d7_hhs,LUT_MDS_d7_hhs,IP_lin_days,IP_mov_days,WDM_days,FDA_hh6_days,MDA_hh5_days,MDC_d3_days,MDC_d7_days,LUT_V1_d3_days,LUT_V1_d7_days,LUT_V1V2_d3_days,LUT_V1V2_d7_days,LUT_V1V2V3_d3_days,LUT_V1V2V3_d7_days,LUT_MDS_d7_days,ANN_CRU_hhs,ANN_all_hhs,ANN_CRU_days,ANN_all_days,IP_lin_real,IP_mov_real,WDM_real,FDA_hh6_real,MDA_hh5_real,MDC_d3_real,MDC_d7_real,LUT_V1_d3_real,LUT_V1_d7_real,LUT_V1V2_d3_real,LUT_V1V2_d7_real,LUT_V1V2V3_d3_real,LUT_V1V2V3_d7_real,LUT_MDS_d7_real,ANN_CRU_real,ANN_all_real
2016-08-13 06:00:00,-6.27571,-6.27571,1,4.54,2.6647,NA,2,17.1,12.0734,98.7962,0.169879,0,0.119453,144.881,0.143002,-5.90147,-9.21685,-30.5341,-10.0229,-9.21685,-7.81585,-14.6881,-13.3269,-14.1633,-5.07016,-8.51872,-4.70532,-4.75937,-10.9479,-19.8004,-19.8004,-25.0477,-12.2399,-12.9545,-7.81585,-14.6881,-13.9107,-14.5265,-4.50991,-8.59683,-3.95081,-4.41166,-10.8406,-9.01,-13.44,-8.936,-11.618,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571,-6.27571
2016-08-13 06:30:00,-4.83633,-4.83633,1,5.25,2.56193,NA,1,23.4,12.3246,98.8259,0.168454,0,0.586551,15.3604,0.0525,-11.0641,-10.3348,-30.5874,-62.926,-10.3348,-10.2196,-13.9288,-20.0402,-21.4147,-9.83302,-12.9359,-7.03091,-6.1204,-10.7698,-19.8004,-19.8004,-25.0477,-35.6967,-18.3114,-10.2196,-13.9288,-19.4228,-21.2668,-9.10007,-12.9023,-6.25086,-5.69911,-10.6679,-10.61,-10.24,-11.356,-10.679,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633,-4.83633
2016-08-13 07:00:00,-15.8524,-15.8524,1,5.07,2.69304,NA,1,28.6,12.6001,98.8437,0.168934,0,0.289646,297.526,0.122775,-8.54034,-20.041,-30.1794,-60.7228,-20.041,-12.8585,-20.7943,-19.1942,-19.8323,-8.59992,-11.3089,-6.68422,-6.32655,-10.6842,-19.8004,-19.8004,-25.0477,-35.6967,-23.866,-12.8585,-20.7943,-18.8611,-19.7359,-7.96407,-11.3662,-4.86658,-5.63413,-10.7386,-11.53,-12.55,-11.79,-11.768,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524,-15.8524
2016-08-13 07:30:00,-12.2444,-12.2444,0,5.07,2.59028,NA,1,55,12.8144,98.846,0.170992,0,0.113703,180.758,0.0483,-36.33,-29.066,-30.3131,-61.4444,-29.066,-33.141,-35.2553,-19.2184,-19.8448,-9.52054,-10.0662,-8.64014,-6.83903,-15.0357,-19.8004,-19.8004,-25.0477,-35.6967,-25.8449,-33.141,-35.2553,-18.8611,-19.7359,-8.19681,-9.47003,-9.81852,-6.97794,-14.5054,-14.2,-19.17,-14.516,-15.967,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444,-12.2444
2016-08-13 08:00:00,-56.8077,-56.8077,1,5.29,2.35287,NA,1,52.1,13.0608,98.8695,0.170234,0,0.21207,66.2768,0.18192,-25.5059,-64.4556,-28.6626,-52.5317,-64.4556,-30.4542,-53.207,-20.9998,-22.0839,-7.11215,-9.42907,-7.64866,-9.87879,-13.1026,-19.8004,-19.8004,-25.0477,-35.6967,-40.5906,-30.4542,-53.207,-21.0811,-22.2288,-7.13401,-9.86225,-8.12004,-10.354,-13.3471,-15.24,-20.3,-15.204,-18.127,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077,-56.8077
2016-08-13 08:30:00,-38.7674,-38.7674,1,5.96,2.43437,-8.91647,1,92.5,13.7268,98.9073,0.171849,0,0.3976,352.196,0.159401,-123.883,-75.8939,-29.3307,-56.1398,-75.8939,-33.7264,-44.4564,-31.0237,-28.9677,-25.5677,-27.7851,-29.7774,-29.946,-19.1975,-19.8004,-19.8004,-25.0477,-35.6967,-42.9128,-33.7264,-44.4564,-29.0226,-27.975,-28.1184,-28.9163,-33.8799,-31.8525,-18.7165,-20.95,-17.32,-20.974,-19.867,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674,-38.7674
2016-08-13 09:00:00,-190.958,-190.958,1,6.2,2.40602,NA,2,216,14.3086,98.451,0.252988,0,0.480244,201.516,0.185159,-41.1664,-38.8682,-23.694,-25.7016,-38.8682,-48.1714,-50.1659,-29.9592,-30.392,-20.8279,-27.7513,-7.97418,-16.1403,-28.5017,-19.8004,-19.8004,-25.0477,-35.6967,-46.5381,-48.1714,-50.1659,-32.4752,-31.3391,-33.6816,-31.7067,-24.3064,-24.3064,-29.5793,-35.7,-46.78,-36.482,-41.083,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958,-190.958
2016-08-13 09:30:00,-43.5653,-43.5653,1,5.6,2.08711,-15.7844,1,347.4,15.0699,92.8469,1.22714,0,1.07941,209.951,0.276225,-103.645,-69.671,-29.153,-20.992,-69.671,-55.5602,-50.7869,-23.0802,-23.8741,-28.1927,-38.1807,-23.5003,-43.1751,-43.9005,-19.8004,-19.8004,-25.0477,-40.1283,-45.0412,-55.5602,-50.7869,-22.1723,-23.6001,-29.9056,-42.1583,-25.266,-49.8054,-50.3899,-42.25,-54.09,-44.424,-49.217,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653,-43.5653
2016-08-13 10:00:00,-16.3322,-16.3322,1,5.49,1.7363,-14.1431,0,384.9,15.8298,89.8842,1.82215,0,2.06767,203.816,0.371507,-38.0957,-73.5045,-30.1617,-26.4386,-73.5045,-43.2231,-49.7506,-24.4745,-24.6076,-34.1265,-46.1115,-34.0174,-34.0174,-36.7744,-19.8004,-19.8004,-25.0477,-40.1283,-47.9986,-43.2231,-49.7506,-23.4994,-24.2327,-35.6008,-50.0905,-34.5452,-34.5452,-37.3542,-41.91,-49.34,-43.59,-46.685,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322,-16.3322
2016-08-13 10:30:00,-32.626,-32.626,0,5.91,1.5237,-19.8886,0,632,15.9562,90.3568,1.75113,0,1.57372,197.373,0.44174,-21.6003,-25.0453,-29.5582,-23.1798,-25.0453,-24.5732,-43.2743,-30.2754,-28.8368,-37.4879,-53.3915,-35.121,-50.935,-58.0743,-19.8004,-19.8004,-25.0477,-40.1283,-40.8593,-24.5732,-43.2743,-28.0733,-27.8272,-37.4879,-53.3915,-35.121,-50.935,-58.0743,-50.92,-76.11,-50.616,-61.707,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626,-32.626
2016-08-13 11:00:00,-26.8685,-26.8685,0,6.49,1.84261,-4.24738,0,321.1,15.6688,90.8225,1.63618,0,1.96695,183.321,0.399023,-23.0205,-19.5228,-29.7714,-24.3313,-19.5228,-9.05212,-24.2997,-32.5566,-37.7113,-35.6327,-42.094,-44.269,-44.269,-40.1278,-19.8004,-19.8004,-25.0477,-40.1283,-39.9402,-9.05212,-24.2997,-28.1186,-36.1977,-35.6327,-42.094,-44.269,-44.269,-41,-48.87,-60.36,-49.638,-55.007,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685,-26.8685
2016-08-13 11:30:00,-13.4151,-13.4151,0,6.1,2.16152,-1.94683,0,178.4,15.4806,92.7952,1.26908,0,1.70095,189.622,0.246525,-21.2933,-22.9966,-30.2697,-27.022,-22.9966,-40.2413,-34.1422,-31.6792,-30.4762,-52.5126,-45.1184,-98.0604,-69.8926,-35.3579,-19.8004,-19.8004,-25.0477,-40.1283,-35.049,-40.2413,-34.1422,-29.8471,-29.662,-25.3619,-37.47,-22.3584,-51.1141,-29.6929,-32.04,-36.02,-32.004,-34.505,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151,-13.4151
2016-08-13 12:00:00,-15.7181,-15.7181,1,6.03,1.99852,-17.5204,0,147.4,16.0579,89.9805,1.83132,0,2.12074,184.459,0.371983,-15.0943,-20.1658,-30.1844,-26.5614,-20.1658,-24.2104,-52.5087,-32.4338,-30.0764,-14.3842,-30.1375,-28.922,-32.9879,-24.5143,-19.8004,-19.8004,-25.0477,-40.1283,-34.8468,-24.2104,-52.5087,-29.8471,-28.8715,-16.9319,-33.345,-28.922,-32.9879,-25.7323,-31.48,-35.32,-30.75,-33.829,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181,-15.7181
2016-08-13 12:30:00,-16.7736,-16.7736,0,5.82,1.84261,-14.7339,0,488.4,16.4739,87.6151,2.32452,0,1.82068,185.334,0.379848,-19.662,-22.2529,-30.1453,-46.2042,-22.2529,-26.3983,-30.7976,-29.9982,-27.9288,-23.7485,-28.6936,-19.0127,-22.8421,-54.4687,-19.8004,-19.8004,-25.0477,-19.3779,-30.3038,-26.3983,-30.7976,-27.7133,-26.7907,-22.4621,-29.1259,-17.0999,-22.843,-63.6367,-49.31,-64.8,-51.374,-58.181,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736,-16.7736
2016-08-13 13:00:00,-23.6059,-23.6059,0,5.67,1.62646,-9.53628,0,364.1,16.9337,83.3511,3.21749,0,1.50801,185.129,0.243204,-26.523,-22.9214,-29.8923,-44.4961,-22.9214,-24.0137,-31.8328,-28.5271,-27.0318,-30.1782,-43.6744,-27.9663,-46.2412,-43.7482,-19.8004,-19.8004,-25.0477,-19.3779,-21.6182,-24.0137,-31.8328,-26.4512,-26.0773,-30.79,-48.7567,-24.0665,-46.6872,-50.5482,-44.36,-54.09,-47.08,-51.049,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059,-23.6059
2016-08-13 13:30:00,-36.2725,-36.2725,0,5.2,1.4918,-11.1152,0,268.1,17.2564,81.0908,3.72977,0,2.04688,175.018,0.239203,-26.1008,-23.8234,-29.4231,-41.3295,-23.8234,-8.56913,-26.8109,-19.7586,-21.1762,-33.6996,-32.0143,-38.3049,-44.3752,-40.9745,-19.8004,-19.8004,-25.0477,-19.3779,-19.4917,-8.56913,-26.8109,-19.3522,-21.1224,-37.1625,-33.6521,-45.4592,-51.3489,-46.466,-33.98,-35.46,-35.096,-35.68,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725,-36.2725
2016-08-13 14:00:00,NA,NA,2,4.9,1.22604,-28.9175,0,301.2,18.0069,75.7928,5.00629,0,2.36777,188.197,0.574073,-33.6816,-46.2042,-29.6678,-40.3181,-46.2042,-30.9986,-39.5229,-16.2141,-17.3457,-32.3946,-32.2427,-27.8281,-27.8281,-40.3243,-19.8004,-19.8004,-25.0477,-19.3779,-18.0339,-30.9986,-39.5229,-16.0242,-17.3477,-33.2963,-32.7742,-27.8281,-27.8281,-43.1783,-31.88,-38,-31.446,-34.129,-33.6816,-46.2042,-29.6678,-40.3181,-46.2042,-30.9986,-39.5229,-16.2141,-17.3457,-32.3946,-32.2427,-27.8281,-27.8281,-40.3243,-31.88,-38
2016-08-13 14:30:00,-31.0907,-31.0907,0,5.41,1.3607,-21.4306,1,500.2,18.3943,73.0846,5.70343,0,1.72333,191.486,0.514038,-74.656,-50.9862,-29.6151,-42.6249,-50.9862,-21.9106,-25.153,-22.9847,-23.569,-29.099,-35.5528,-30.9084,-34.5164,-51.4015,-19.8004,-19.8004,-25.0477,-19.3779,-17.7159,-21.9106,-25.153,-22.3043,-23.3538,-31.7542,-38.1772,-30.9084,-34.5164,-57.1461,-42.44,-56.07,-42.758,-50.005,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907,-31.0907
2016-08-13 15:00:00,-93.8478,-93.8478,0,5.48,1.3855,-20.4996,0,568.8,18.6895,72.9254,5.84424,0,1.69272,171.223,0.309229,-26.9645,-25.0773,-27.2907,-26.9357,-25.0773,-30.3307,-47.4908,-23.5743,-24.1219,-35.8566,-38.4262,-60.2622,-60.2622,-51.426,-19.8004,-19.8004,-25.0477,-19.3779,-16.8561,-30.3307,-47.4908,-23.6319,-24.2017,-35.8566,-38.4262,-60.2622,-60.2622,-51.426,-47.72,-60.83,-50.056,-55.797,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478,-93.8478
2016-08-13 15:30:00,-22.8382,-22.8382,0,5.29,1.4044,-17.2536,0,450.9,18.7578,72.9837,5.85662,0,2.01271,182.154,0.334995,-57.5753,-47.2118,-29.9207,-23.4984,-47.2118,-23.7114,-32.515,-21.2805,-22.2197,-32.7489,-40.4303,-33.9464,-31.4553,-47.2384,-19.8004,-19.8004,-25.0477,-11.1546,-16.4454,-23.7114,-32.515,-21.0811,-22.2288,-34.953,-42.6301,-38.2396,-33.9023,-51.4758,-42.33,-47.66,-44.554,-46.759,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382,-22.8382
2016-08-13 16:00:00,-21.3029,-21.3029,0,5.36,1.4233,-6.16401,0,331.8,18.9061,72.4633,6.02499,0,1.82405,202.468,0.38478,-32.722,-45.6764,-29.9776,-23.8055,-45.6764,-20.8519,-32.0167,-22.531,-22.9694,-38.184,-45.5346,-27.473,-27.3067,-35.6803,-19.8004,-19.8004,-25.0477,-11.1546,-14.8755,-20.8519,-32.0167,-21.6965,-22.6577,-41.4415,-49.0309,-21.9362,-24.4551,-37.2635,-38.03,-42.29,-39.068,-41.096,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029,-21.3029
2016-08-13 16:30:00,-42.6058,-42.6058,0,5.66,1.4422,-4.76357,0,323.3,19.2488,67.4176,7.28299,0,2.20317,236.455,0.465312,-22.3584,-23.7978,-29.1886,-19.5449,-23.7978,-22.2977,-27.7129,-28.2968,-26.9236,-32.8307,-42.5798,-31.8584,-28.0238,-33.5541,-19.8004,-19.8004,-25.0477,-11.1546,-11.6751,-22.2977,-27.7129,-26.4035,-26.0576,-36.7177,-47.0745,-31.8008,-31.8008,-36.2491,-41.25,-39.71,-41.77,-40.566,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058,-42.6058
2016-08-13 17:00:00,-23.414,-23.414,0,5.85,1.25439,-2.27248,0,357.6,19.0781,69.4477,6.75694,0,1.30207,236.994,0.383564,-35.121,-23.5195,-29.8994,-23.3833,-23.5195,-15.6413,-19.4309,-30.2093,-28.4186,-29.9504,-38.843,-25.2276,-25.9281,-38.7146,-19.8004,-19.8004,-25.0477,-11.1546,-9.80785,-15.6413,-19.4309,-28.1019,-27.3698,-30.2846,-42.7433,-23.7082,-25.314,-40.9169,-44.66,-51.49,-46.112,-49.778,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414,-23.414
2016-08-13 17:30:00,-27.6362,-27.6362,0,5.41,1.17289,-3.07752,1,151.1,19.3129,68.8352,6.99398,0,1.63709,208.284,0.372722,-12.9736,-18.4289,-29.743,-22.5388,-18.4289,-10.4461,-12.8641,-23.017,-23.5839,-10.5701,-19.2937,-13.6454,-22.5517,-16.4848,-19.8004,-19.8004,-25.0477,-11.1546,-8.05927,-10.4461,-12.8641,-22.3043,-23.3538,-11.1109,-19.9081,-13.6454,-22.5517,-17.5141,-27.6,-29.34,-27.046,-28.63,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362,-27.6362
2016-08-13 18:00:00,-2.53332,-2.53332,1,5.77,1.17289,-1.80035,0,231.7,19.0262,70.6535,6.46929,0,1.21511,189.461,0.171068,-16.3994,-15.2767,-30.6727,-27.5594,-15.2767,-14.0676,-15.7397,-30.3465,-28.719,-60.4618,-41.7501,-77.0998,-55.9824,-30.0366,-19.8004,-19.8004,-25.0477,-11.1546,-12.0704,-14.0676,-15.7397,-27.9927,-27.6088,-25.0261,-27.3771,-17.5605,-17.5605,-29.517,-35.32,-39.04,-36.462,-38.732,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332,-2.53332
2016-08-13 18:30:00,-5.16259,-5.16259,0,5.85,1.25439,NA,2,129.2,18.225,77.2699,4.76569,0,0.497325,53.0399,0.152849,-3.71361,-8.13732,-30.5754,-4.89774,-8.13732,-5.28094,-5.68397,-30.4404,-28.5247,-18.0001,-26.2218,-18.229,-21.8552,-10.982,-19.8004,-19.8004,-25.0477,-12.7481,-11.9598,-5.28094,-5.68397,-28.1019,-27.3698,-14.6378,-26.7139,-14.2979,-20.6449,-9.33665,-24.85,-32.33,-24.956,-28.626,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259,-5.16259
2016-08-13 19:00:00,-4.8939,-4.8939,1,4.7,1.14454,-3.79433,1,50.4,15.9658,88.0692,2.16786,0,0.626093,43.7443,0.179047,-1.32423,-2.85958,-30.5853,-4.95148,-2.85958,-3.70721,-9.43797,-14.8897,-15.8144,-7.37721,-6.60862,-9.0969,-6.4469,-11.3329,-19.8004,-19.8004,-25.0477,-12.7481,-11.9208,-3.70721,-9.43797,-15.1778,-16.0292,-5.42862,-5.31743,-5.75114,-4.31093,-10.9447,-12.97,-17.25,-12.636,-14.628,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939,-4.8939
2016-08-13 19:30:00,2.51412,2.51412,1,4.75,1.03824,-2.0413,1,6.3,15.0087,91.603,1.43488,0,0.395352,40.3154,0.12908,-5.57521,-5.27294,-30.8597,-6.43308,-5.27294,-1.63514,-6.05661,-14.9545,-16.0577,-6.53988,-9.51887,-5.47934,-5.46637,-9.9161,-19.8004,-19.8004,-25.0477,-12.7481,-12.1484,-1.63514,-6.05661,-15.203,-16.2616,-5.5113,-9.36218,-3.72674,-4.68049,-9.77392,-8.44,-12.15,-8.734,-10.085,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412,2.51412
2016-08-13 20:00:00,-6.25652,-6.25652,1,4.72,1.01343,NA,1,0,14.6462,92.6848,1.22113,0,0.747243,46.3105,0.15172,-1.13232,-4.55805,-8.01449,-4.67896,-4.55805,18.4689,3.37056,-14.8793,-15.8085,-5.63118,-9.0642,-4.5341,-4.96547,-8.66184,-19.8004,-19.8004,-9.50306,-12.7481,-14.4546,18.4689,3.37056,-15.1748,-16.0276,-5.28798,-9.21583,-3.74842,-4.66695,-8.92537,-7.89,-10.87,-8.204,-9.693,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652,-6.25652
2016-08-13 20:30:00,-4.77875,-4.77875,1,4.6,1.01343,NA,1,0,14.2869,93.425,1.07234,0,0.629856,26.7595,0.147342,-8.66509,-3.83548,-8.17868,-4.97451,-3.83548,-4.82098,-6.77662,-13.7148,-14.5544,-4.68369,-8.36379,-4.53988,-4.64994,-9.5656,-19.8004,-19.8004,-9.50306,-12.7481,-5.44727,-4.82098,-6.77662,-14.3244,-14.9284,-4.10574,-8.42111,-3.73261,-4.29826,-9.93095,-7.51,-9.98,-7.734,-8.626,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875,-4.77875
2016-08-13 21:00:00,-11.0737,-11.0737,1,4.63,0.985087,NA,1,0,14.1212,93.8532,0.991782,0,0.7767,20.4737,0.110872,-2.6523,-3.85371,-7.47925,-3.71553,-3.85371,-10.2052,-8.69318,-13.9726,-15.2739,-5.31791,-8.62115,-4.2771,-4.34407,-10.1195,-19.8004,-19.8004,-9.50306,-12.7481,-6.98745,-10.2052,-8.69318,-14.4844,-15.6231,-4.96916,-8.74076,-3.56738,-4.03983,-10.4603,-7.37,-8.77,-7.698,-7.903,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737,-11.0737
2016-08-13 21:30:00,-0.525855,-0.525855,1,4.89,1.11974,NA,2,0,13.9996,94.2565,0.919427,0,0.682368,35.8253,0.184213,-10.0613,-7.92621,-8.65123,-1.82322,-7.92621,-4.92077,-9.53016,-16.1848,-17.0562,-6.46983,-9.40528,-4.98759,-5.59881,-10.2673,-19.8004,-19.8004,-9.50306,-12.3395,-11.0799,-4.92077,-9.53016,-15.8877,-16.9734,-6.19482,-9.55262,-4.18707,-5.33311,-10.5304,-8.73,-11.93,-9.12,-10.821,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855,-0.525855
2016-08-13 22:00:00,NA,NA,2,4.4,1.11974,NA,1,0,13.8318,92.7545,1.14729,0,0.716898,32.908,0.214894,-2.69197,-6.2079,-7.83869,-1.39076,-6.2079,-17.549,-12.8692,-13.1443,-13.4697,-5.39272,-8.35869,-3.1799,-4.94393,-10.3142,-19.8004,-19.8004,-9.50306,-12.3395,-12.7062,-17.549,-12.8692,-13.8262,-13.8704,-5.10026,-8.50349,-2.23133,-4.76354,-10.6396,-7.29,-9.92,-7.282,-8.763,-2.69197,-6.2079,-7.83869,-1.39076,-6.2079,-17.549,-12.8692,-13.1443,-13.4697,-5.39272,-8.35869,-3.1799,-4.94393,-10.3142,-7.29,-9.92
2016-08-13 22:30:00,NA,NA,1,4.46,1.03824,NA,1,0,13.6056,93.3995,1.02989,0,1.11378,21.8417,0.0931,-4.85808,-1.39076,-7.83869,-1.39076,-1.39076,-14.6591,-8.89971,-13.4103,-13.7838,-4.88594,-8.10592,-4.37936,-4.52405,-11.0201,-19.8004,-19.8004,-9.50306,-12.3395,-12.3395,-14.6591,-8.89971,-14.0751,-14.1781,-4.50388,-8.22207,-3.77157,-4.25724,-11.4165,-6.89,-6.32,-7.09,-6.594,-4.85808,-1.39076,-7.83869,-1.39076,-1.39076,-14.6591,-8.89971,-13.4103,-13.7838,-4.88594,-8.10592,-4.37936,-4.52405,-11.0201,-6.89,-6.32
2016-08-13 23:00:00,-7.02419,-7.02419,1,4.48,1.01343,NA,2,0,13.5565,94.0268,0.929022,0,0.868643,25.0207,0.106392,2.40185,0.404947,-7.92919,1.42595,3.37775,-17.3686,-10.4429,-13.295,-13.867,-4.8859,-8.06435,-4.39648,-4.61704,-11.0461,-19.8004,-19.8004,-9.50306,-12.3395,-15.0343,-17.3686,-10.4429,-13.8848,-14.23,-4.38696,-8.11289,-3.63108,-4.28041,-11.4165,-6.97,-7.59,-7.162,-7.132,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419,-7.02419
2016-08-13 23:30:00,3.37775,3.37775,1,4.46,0.90713,NA,1,0,13.5459,94.2536,0.893136,0,0.709425,28.9129,0.150686,-5.22848,-4.33063,-9.08496,-3.77502,-4.33063,-20.6767,-12.0872,-13.5193,-13.8488,-4.99054,-8.18147,-4.92622,-4.98276,-11.0312,-19.8004,-19.8004,-9.50306,-12.3395,-13.86,-20.6767,-12.0872,-14.0751,-14.1781,-4.50388,-8.22207,-4.25866,-4.67427,-11.3238,-7.09,-9.24,-7.176,-7.975,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775,3.37775
2016-08-14 00:00:00,NA,NA,1,4.53,0.985087,NA,1,0,13.4507,94.7484,0.811189,0,0.790691,26.8886,0.0976,0.870347,-1.76117,-7.83869,-1.39076,-1.76117,-15.0847,-11.5183,-13.2149,-14.0937,-4.75723,-8.37694,-4.45495,-4.45989,-10.9959,-19.8004,-19.8004,-9.50306,-12.3395,-1.63706,-15.0847,-11.5183,-13.8309,-14.4809,-4.20914,-8.45901,-3.66659,-4.09312,-11.3841,-7.08,-8.05,-7.336,-7.369,0.870347,-1.76117,-7.83869,-1.39076,-1.76117,-15.0847,-11.5183,-13.2149,-14.0937,-4.75723,-8.37694,-4.45495,-4.45989,-10.9959,-7.08,-8.05
