DateTime,ANN_CRU_hhs,ANN_all_hhs,ANN_CRU_days,ANN_all_days
2016-08-22 08:30:00,-24.18,-20.42,-23.46,-20.535
2016-08-22 09:00:00,-22.38,-24.55,-22.096,-22.353
2016-08-22 09:30:00,-23.61,-23.91,-23.912,-24.808
2016-08-22 10:00:00,-20.18,-22.06,-20.252,-19.601
2016-08-22 10:30:00,-14.01,-12.59,-13.566,-12.064
2016-08-22 11:00:00,-20.64,-22.01,-19.162,-17.97
2016-08-22 11:30:00,-17.44,-20.68,-15.85,-16.197
2016-08-22 12:00:00,-14.76,-11.42,-14.394,-12.252
2016-08-22 12:30:00,-20.09,-15.75,-20.802,-19.084
2016-08-22 13:00:00,-17.26,-10.88,-17.232,-14.133
2016-08-22 13:30:00,-16.23,-7.27,-16.138,-10.802
2016-08-22 14:00:00,-15.01,-13.3,-14.716,-11.804
2016-08-22 14:30:00,-19.16,-13.04,-19.248,-15.032
2016-08-22 15:00:00,-26.86,-23.8,-26.858,-22.983
2016-08-22 15:30:00,-26.77,-22.8,-27.37,-24.775
2016-08-22 16:00:00,-32.11,-17.77,-32.738,-26.489
2016-08-22 16:30:00,-16.42,-14.22,-15.816,-14.203
2016-08-22 17:00:00,-16.25,-7.8,-15.486,-11.073
2016-08-22 17:30:00,-16.92,-13.82,-16.528,-14.975
2016-08-22 18:00:00,-21.56,-17.39,-20.776,-18.724
2016-08-22 18:30:00,-11.19,-9.37,-10.62,-8.948
2016-08-22 19:00:00,-9.82,-9.37,-9.374,-9.007
2016-08-22 19:30:00,-7.09,-6.16,-7.018,-6.399
2016-08-22 20:00:00,-7.28,-8.55,-7.248,-7.879
2016-08-22 20:30:00,-8.1,-8.72,-8.078,-8.407
2016-08-22 21:00:00,-5.7,-3.97,-5.566,-4.876
2016-08-22 21:30:00,-6.12,-7.67,-6.02,-6.865
2016-08-22 22:00:00,-6.02,-5.31,-5.93,-5.681
2016-08-22 22:30:00,-6.12,-5.4,-6.044,-5.86
2016-08-22 23:00:00,-6.99,-7.13,-6.946,-7.261
2016-08-22 23:30:00,-6.51,-7.08,-6.46,-6.882
2016-08-23 00:00:00,-6.24,-4.34,-6.216,-5.51
2016-08-23 00:30:00,-6.31,-5.55,-5.262,-5.184
2016-08-23 01:00:00,-6.4,-4.64,-5.632,-5.153
2016-08-23 01:30:00,-6.69,-5.09,-5.824,-5.456
2016-08-23 02:00:00,-6.3,-5.84,-5.6,-5.609
2016-08-23 02:30:00,-6.59,-3.42,-5.67,-4.714
2016-08-23 03:00:00,-6.36,-6.27,-5.764,-6.137
2016-08-23 03:30:00,-6.39,-5.31,-5.682,-5.631
2016-08-23 04:00:00,-6.49,-5.67,-5.834,-5.763
2016-08-23 04:30:00,-6.55,-4.83,-5.942,-5.62
2016-08-23 05:00:00,-6.46,-5.49,-5.898,-5.844
2016-08-23 05:30:00,-7.2,-7.01,-6.854,-7.197
2016-08-23 06:00:00,-8.6,-7.72,-7.664,-7.911
2016-08-23 06:30:00,-14.61,-17.52,-13.642,-15.676
2016-08-23 07:00:00,-20.19,-28.48,-18.848,-22.874
2016-08-23 07:30:00,-28.72,-37.62,-28.494,-32.455
2016-08-23 08:00:00,-36.94,-45.08,-37.766,-40.917
2016-08-23 08:30:00,-28.66,-35.07,-29.072,-32.284
2016-08-23 09:00:00,-26.6,-34.72,-27.398,-30.716
2016-08-23 09:30:00,-30.53,-25.18,-30.828,-27.995
2016-08-23 10:00:00,-31.39,-36.73,-30.864,-34.264
2016-08-23 10:30:00,-24.96,-33.68,-24.936,-29.798
2016-08-23 11:00:00,-28.15,-30.46,-27.844,-30.202
2016-08-23 11:30:00,-29.47,-31.24,-30.156,-30.35
2016-08-23 12:00:00,-29.85,-35.02,-30.46,-31.902
2016-08-23 12:30:00,-23.17,-24.9,-23.52,-23.333
2016-08-23 13:00:00,-22.91,-32.15,-23.672,-27.148
2016-08-23 13:30:00,-36.87,-40.39,-37.65,-39.266
2016-08-23 14:00:00,-36.83,-47.52,-37.71,-43.258
2016-08-23 14:30:00,-39.17,-53.09,-40.27,-46.972
2016-08-23 15:00:00,-28.86,-31.14,-29.546,-30.154
2016-08-23 15:30:00,-45.99,-50.49,-47.452,-49.099
2016-08-23 16:00:00,-23.36,-24.53,-23.05,-23.965
2016-08-23 16:30:00,-29.07,-28.34,-28.146,-28.204
2016-08-23 17:00:00,-24.22,-32.38,-24.626,-29.33
2016-08-23 17:30:00,-16.13,-16.03,-15.25,-15.894
2016-08-23 18:00:00,-12.43,-12.23,-11.302,-12.005
2016-08-23 18:30:00,-9.28,-10.58,-7.81,-8.974
2016-08-23 19:00:00,-6.91,-7.9,-6.49,-7.641
2016-08-23 19:30:00,-5.71,-3.26,-4.38,-4.023
2016-08-23 20:00:00,-5.64,-5.85,-5.092,-5.928
2016-08-23 20:30:00,-4.6,-5.35,-4.206,-5.128
2016-08-23 21:00:00,-4.42,-3.26,-3.202,-3.254
2016-08-23 21:30:00,-3.94,-3.01,-2.75,-2.923
2016-08-23 22:00:00,-4.7,-7.11,-3.656,-5.179
2016-08-23 22:30:00,-3.93,-4.3,-3.12,-3.831
2016-08-23 23:00:00,-5.21,-7.18,-4.392,-5.859
2016-08-23 23:30:00,-4.62,-4.27,-3.306,-3.786
2016-08-24 00:00:00,-4.65,-5.52,-3.472,-4.465
2016-08-24 00:30:00,-4.47,-3.85,-3.568,-3.766
2016-08-24 01:00:00,-4.11,-4.42,-3.246,-4.018
2016-08-24 01:30:00,-4.52,-2.29,-3.338,-3.213
2016-08-24 02:00:00,-5.44,-5.25,-4.528,-4.641
2016-08-24 02:30:00,-5.46,-5.5,-4.56,-4.817
2016-08-24 03:00:00,-5.27,-2.43,-4.21,-3.9
2016-08-24 03:30:00,-6.05,-6.95,-5.3,-5.865
2016-08-24 04:00:00,-5.84,-4.94,-4.87,-4.5
2016-08-24 04:30:00,-5.9,-5.42,-5.076,-5.057
2016-08-24 05:00:00,-5.62,-5.39,-4.872,-5.112
2016-08-24 05:30:00,-6.15,-5.29,-5.334,-5.271
2016-08-24 06:00:00,-7.31,-7.49,-6.528,-6.875
2016-08-24 06:30:00,-15.54,-21.78,-14.972,-17.963
2016-08-24 07:00:00,-24.66,-35.68,-24.76,-30.345
2016-08-24 07:30:00,-29.84,-43.07,-30.346,-36.945
2016-08-24 08:00:00,-32.74,-41.49,-33.9,-37.904
2016-08-24 08:30:00,-21.45,-36.49,-22.624,-30.797
2016-08-24 09:00:00,-14.41,-27.61,-15.402,-23.051
2016-08-24 09:30:00,-13.93,-26.19,-14.836,-21.519
2016-08-24 10:00:00,-17.83,-40.67,-18.604,-31.222
2016-08-24 10:30:00,-18.74,-41.12,-19.48,-32.166
2016-08-24 11:00:00,-18.64,-40,-19.172,-30.578
2016-08-24 11:30:00,-16.4,-40.81,-17.246,-29.263
2016-08-24 12:00:00,-16.71,-41.31,-17.456,-29.966
2016-08-24 12:30:00,-17.98,-32.89,-19.692,-26.693
2016-08-24 13:00:00,-17.01,-26.01,-17.786,-21.717
2016-08-24 13:30:00,-18.42,-26.02,-18.916,-22.434
2016-08-24 14:00:00,-17.48,-23.94,-18.194,-20.927
2016-08-24 14:30:00,-19.43,-30.54,-20.06,-27.049
2016-08-24 15:00:00,-19.86,-29.51,-20.61,-27.314
2016-08-24 15:30:00,-19.57,-25.64,-20.648,-25.008
2016-08-24 16:00:00,-20.8,-25.03,-21.594,-25.218
2016-08-24 16:30:00,-21.94,-22.53,-22.942,-23.864
2016-08-24 17:00:00,-21.39,-21.6,-21.846,-22.204
2016-08-24 17:30:00,-22.29,-20.64,-22.73,-22.505
2016-08-24 18:00:00,-18.88,-15.45,-18.878,-16.596
2016-08-24 18:30:00,-14.65,-10.37,-14.298,-12.615
2016-08-24 19:00:00,-9.51,-10.98,-9.466,-10.411
2016-08-24 19:30:00,-7.34,-6.98,-7.044,-7.489
2016-08-24 20:00:00,-7.45,-4.07,-7.246,-6.276
2016-08-24 20:30:00,-7.05,-4.87,-6.782,-6.293
2016-08-24 21:00:00,-6.27,-4.38,-6.07,-5.544
2016-08-24 21:30:00,-8.92,-9.29,-9.14,-8.984
2016-08-24 22:00:00,-5.69,1.81,-5.15,-2.765
2016-08-24 22:30:00,-6.3,-1.46,-5.878,-4.512
2016-08-24 23:00:00,-7.1,-3.75,-6.724,-5.009
2016-08-24 23:30:00,-8.27,-10.84,-8.27,-9.563
2016-08-25 00:00:00,-9.34,-12.55,-9.504,-11.496
2016-08-25 00:30:00,-9.58,-11.95,-10.626,-12.335
2016-08-25 01:00:00,-9.18,-10.4,-10.214,-11.352
2016-08-25 01:30:00,-8.81,-10.99,-9.466,-10.941
2016-08-25 02:00:00,-9.98,-12.88,-11.1,-13.045
2016-08-25 02:30:00,-6.02,-11.01,-6.26,-8.899
2016-08-25 03:00:00,-7.43,-10.16,-8.332,-10.416
2016-08-25 03:30:00,-7.64,-8.95,-8.23,-9.428
2016-08-25 04:00:00,-7.16,-12.25,-7.358,-10.069
2016-08-25 04:30:00,-7.14,-12.67,-8.038,-11.361
2016-08-25 05:00:00,-5.51,-7.47,-5.694,-7.839
2016-08-25 05:30:00,-5.13,-5.05,-5.14,-6.485
2016-08-25 06:00:00,-3.85,-2.09,-3.594,-1.716
2016-08-25 06:30:00,-9.31,-14.01,-8.526,-12.894
2016-08-25 07:00:00,-11.37,-20.13,-12.766,-18.663
2016-08-25 07:30:00,-13.41,-23.03,-14.682,-20.911
2016-08-25 08:00:00,-17.02,-25.27,-18.466,-23.838
2016-08-25 08:30:00,-15.84,-13.92,-17.478,-15.304
2016-08-25 09:00:00,-14.97,-18.54,-17.01,-18.076
2016-08-25 09:30:00,-16.22,-24.9,-18.4,-22.624
2016-08-25 10:00:00,-15.47,-22.62,-17.688,-20.849
2016-08-25 10:30:00,-15.43,-20.02,-18.168,-19.736
2016-08-25 11:00:00,-15.06,-17.66,-17.232,-17.912
2016-08-25 11:30:00,-14.71,-20.18,-17.438,-19.626
2016-08-25 12:00:00,-14.05,-12.71,-18.26,-15.299
2016-08-25 12:30:00,-15.49,-17.07,-20.144,-19.609
2016-08-25 13:00:00,-13.02,-12.14,-16.612,-15.489
2016-08-25 13:30:00,-12.48,-10.88,-16.904,-14.874
2016-08-25 14:00:00,-13.87,-13.11,-18.124,-16.567
2016-08-25 14:30:00,-13.98,-7.75,-17.24,-12.632
2016-08-25 15:00:00,-15.32,-9.34,-17.862,-13.903
2016-08-25 15:30:00,-14.36,-4,-16.76,-9.816
2016-08-25 16:00:00,-15.68,-8.88,-17.63,-12.8
2016-08-25 16:30:00,-18.34,-13.59,-20.074,-16.293
2016-08-25 17:00:00,-17.67,-9.9,-19.334,-13.863
2016-08-25 17:30:00,-14.2,6.67,-14.896,-2.595
2016-08-25 18:00:00,-11.61,5.94,-12.092,-1.131
2016-08-25 18:30:00,-8.04,-1.57,-9.23,-4.128
2016-08-25 19:00:00,-3.39,10,-1.428,6.644
2016-08-25 19:30:00,-1.05,3.1,-1.278,3.723
2016-08-25 20:00:00,-1.55,1.87,-1.316,0.338
2016-08-25 20:30:00,-2.67,3.9,-1.462,3.835
2016-08-25 21:00:00,-2,3.76,-0.868,3.432
2016-08-25 21:30:00,-2.15,-1.08,-2.402,0.26
2016-08-25 22:00:00,-0.94,0.59,-0.49,1.378
2016-08-25 22:30:00,-1.92,2.21,-0.382,2.909
2016-08-25 23:00:00,-2.72,3.64,-0.272,3.672
2016-08-25 23:30:00,-2.53,6.49,-0.642,6.634
2016-08-26 00:00:00,-2.91,0.74,-1.524,2.303
2016-08-26 00:30:00,-4.08,-0.82,-2.258,-1.637
2016-08-26 01:00:00,-2.48,-0.78,-1.492,-1.288
2016-08-26 01:30:00,-2.14,-1.08,-1.652,-1.446
2016-08-26 02:00:00,-1.63,-1.24,-1.434,-1.491
2016-08-26 02:30:00,-2.65,-2.25,-1.968,-2.033
2016-08-26 03:00:00,-1.01,-3.66,-1.22,-2.265
2016-08-26 03:30:00,-2.74,-2.04,-1.77,-1.845
2016-08-26 04:00:00,-1.86,-2.89,-1.346,-1.607
2016-08-26 04:30:00,-2.9,-1.49,-1.356,-1.099
2016-08-26 05:00:00,-3.19,-3.89,-2.478,-2.99
2016-08-26 05:30:00,-3.86,-0.51,-1.612,-0.75
2016-08-26 06:00:00,-3.32,-0.37,-1.516,-0.6
2016-08-26 06:30:00,-13.11,-5.2,-9.256,-7.875
2016-08-26 07:00:00,-17.01,-11.62,-13.638,-13.107
2016-08-26 07:30:00,-21.05,-18.39,-17.144,-18.508
2016-08-26 08:00:00,-22.29,-19.49,-19.246,-18.992
2016-08-26 08:30:00,-23.89,-18.24,-21.192,-19.549
2016-08-26 09:00:00,-23.29,-18.7,-21.634,-20.4
2016-08-26 09:30:00,-24.24,-19.97,-22.394,-20.926
2016-08-26 10:00:00,-22.39,-21.4,-21.826,-21.193
2016-08-26 10:30:00,-21.88,-24.59,-21.516,-22.781
2016-08-26 11:00:00,-24.73,-28.03,-24.268,-25.905
2016-08-26 11:30:00,-33.01,-27.21,-30.514,-28.528
2016-08-26 12:00:00,-41,-21.96,-35.668,-28.085
2016-08-26 12:30:00,-33.93,-29.88,-31.498,-29.975
2016-08-26 13:00:00,-43.28,-37.86,-39.048,-36.945
2016-08-26 13:30:00,-42.42,-32.02,-39.16,-34.718
2016-08-26 14:00:00,-54.8,-29.43,-50.826,-40.498
2016-08-26 14:30:00,-58.9,-43.81,-56.586,-50.71
2016-08-26 15:00:00,-63.58,-42.45,-62.7,-53.099
2016-08-26 15:30:00,-66.21,-42.39,-65.218,-53.751
2016-08-26 16:00:00,-59.87,-43.43,-62.336,-52.889
2016-08-26 16:30:00,-54.8,-39.67,-57.714,-48.129
2016-08-26 17:00:00,-47.14,-30.39,-49.35,-38.633
2016-08-26 17:30:00,-38.64,-21.41,-40.004,-29.294
2016-08-26 18:00:00,-33.41,-30.73,-34.906,-34.075
2016-08-26 18:30:00,-16.89,-8.71,-15.558,-12.305
2016-08-26 19:00:00,-10.09,-7.31,-10.468,-9.277
2016-08-26 19:30:00,-7.64,-2.06,-7.432,-5.03
2016-08-26 20:00:00,-7.53,-2.61,-7.114,-5.13
2016-08-26 20:30:00,-7.54,-2.97,-7.42,-5.444
2016-08-26 21:00:00,-7.35,-2.4,-6.988,-4.911
2016-08-26 21:30:00,-7.23,-2.98,-7.64,-5.449
2016-08-26 22:00:00,-7.51,-3.29,-7.132,-5.796
2016-08-26 22:30:00,-7.54,-4.63,-7.104,-6.29
2016-08-26 23:00:00,-7.89,-5.99,-8.282,-7.12
2016-08-26 23:30:00,-7.37,-5.25,-7.282,-6.309
2016-08-27 00:00:00,-7.2,-5.98,-7.282,-6.828
2016-08-27 00:30:00,-8.55,-8.66,-9.064,-8.694
2016-08-27 01:00:00,-7.08,-6.01,-6.956,-6.417
2016-08-27 01:30:00,-6.84,-6.39,-6.666,-6.547
2016-08-27 02:00:00,-7.66,-8.3,-7.726,-8.112
2016-08-27 02:30:00,-6.6,-6.96,-6.31,-6.806
2016-08-27 03:00:00,-5.93,-5.48,-5.508,-5.656
2016-08-27 03:30:00,-5.91,-4.72,-5.314,-5.097
2016-08-27 04:00:00,-5.85,-4.38,-5.28,-4.887
2016-08-27 04:30:00,-5.44,-3.63,-4.898,-4.261
2016-08-27 05:00:00,-5.41,-2.64,-4.698,-3.641
2016-08-27 05:30:00,-5.35,-1.93,-4.484,-3.092
2016-08-27 06:00:00,-6.79,-1.19,-5.52,-2.843
2016-08-27 06:30:00,-15.2,-11.93,-13.138,-12.366
2016-08-27 07:00:00,-17.82,-24.17,-16.944,-21.821
2016-08-27 07:30:00,-27.42,-32.83,-25.064,-30.365
2016-08-27 08:00:00,-40.86,-47.13,-40.674,-43.921
2016-08-27 08:30:00,-43.54,-52.68,-42.544,-48.001
2016-08-27 09:00:00,-36.94,-54.96,-37.388,-46.052
2016-08-27 09:30:00,-32.7,-50.21,-32.642,-39.598
2016-08-27 10:00:00,-35.95,-46.64,-33.816,-37.027
2016-08-27 10:30:00,-38.5,-32.78,-31.96,-29.894
2016-08-27 11:00:00,-30.92,-37,-29.374,-29.32
2016-08-27 11:30:00,-26.09,-35.51,-26.742,-26.514
2016-08-27 12:00:00,-26.46,-34.18,-26.924,-25.719
2016-08-27 12:30:00,-28.8,-27.22,-28.312,-24.21
2016-08-27 13:00:00,-33.61,-29.61,-30.386,-26.249
2016-08-27 13:30:00,-30.73,-27.95,-29.708,-25.176
2016-08-27 14:00:00,-28.8,-24.81,-28.808,-23.979
2016-08-27 14:30:00,-37.5,-24.74,-35.99,-28.147
2016-08-27 15:00:00,-38.69,-23.03,-38.29,-29.188
2016-08-27 15:30:00,-41.06,-25.35,-41.486,-32.213
2016-08-27 16:00:00,-41.43,-23.34,-42.474,-31.891
2016-08-27 16:30:00,-40.64,-23.96,-41.97,-31.581
2016-08-27 17:00:00,-40.06,-22.79,-41.418,-30.159
2016-08-27 17:30:00,-36.2,-22.18,-36.664,-27.52
2016-08-27 18:00:00,-24.77,-12.36,-24.516,-16.138
2016-08-27 18:30:00,-12.82,-2.63,-11.83,-6.809
2016-08-27 19:00:00,-7.99,-4.77,-7.762,-6.163
2016-08-27 19:30:00,-6.18,1.34,-5.528,-1.321
2016-08-27 20:00:00,-5.93,3.95,-5.186,-0.108
2016-08-27 20:30:00,-6.18,-1.59,-5.608,-2.808
2016-08-27 21:00:00,-5.48,-4.29,-4.798,-3.729
2016-08-27 21:30:00,-6.33,-3.64,-5.91,-4.361
2016-08-27 22:00:00,-5.41,0.87,-4.566,-0.991
2016-08-27 22:30:00,-5.04,-2.4,-4.554,-3.113
2016-08-27 23:00:00,-5.3,-0.4,-4.25,-1.679
2016-08-27 23:30:00,-5.2,-1.82,-4.572,-2.795
2016-08-28 00:00:00,-4.63,0.14,-3.93,-0.992
2016-08-28 00:30:00,-4.41,-0.84,-4.22,-2.787
2016-08-28 01:00:00,-4.59,-0.86,-4.404,-2.908
2016-08-28 01:30:00,-4.98,-2.82,-4.818,-4.08
2016-08-28 02:00:00,-5.11,-3.6,-4.954,-4.553
2016-08-28 02:30:00,-4.95,-4.68,-4.776,-4.968
2016-08-28 03:00:00,-5.18,-2.79,-5.03,-4.165
2016-08-28 03:30:00,-5.41,-5.3,-5.248,-5.657
2016-08-28 04:00:00,-5.7,-4.33,-5.602,-4.962
2016-08-28 04:30:00,-5.38,-2.89,-5.232,-4.356
2016-08-28 05:00:00,-5.58,-3.67,-5.474,-4.748
2016-08-28 05:30:00,-6.31,-6.5,-6.25,-6.294
2016-08-28 06:00:00,-7.69,-6.82,-7.394,-7.29
2016-08-28 06:30:00,-13.98,-14.79,-12.982,-14.102
2016-08-28 07:00:00,-19.33,-13.64,-18.4,-14.764
2016-08-28 07:30:00,-27.81,-36.4,-27.812,-32.675
2016-08-28 08:00:00,-36.45,-37.34,-37.898,-37.716
2016-08-28 08:30:00,-36.09,-34.66,-38.012,-36.5
2016-08-28 09:00:00,-33.17,-32.79,-34.674,-33.941
2016-08-28 09:30:00,-35.4,-41.59,-36.404,-39.115
2016-08-28 10:00:00,-40.21,-33.87,-41.472,-37.709
2016-08-28 10:30:00,-30.4,-30.58,-29.844,-30.136
2016-08-28 11:00:00,-32.21,-31.81,-31.578,-30.675
2016-08-28 11:30:00,-35.46,-31.67,-35.044,-32.172
2016-08-28 12:00:00,-30.29,-32.72,-28.984,-29.426
2016-08-28 12:30:00,-35.01,-31.06,-33.116,-31.787
2016-08-28 13:00:00,-38.88,-34.85,-36.854,-35.418
2016-08-28 13:30:00,-45.92,-40.23,-44.716,-42.148
2016-08-28 14:00:00,-50.13,-42.44,-48.582,-46.08
2016-08-28 14:30:00,-55.83,-36.44,-56.288,-47.742
2016-08-28 15:00:00,-53.33,-45.67,-53.84,-50.867
2016-08-28 15:30:00,-47.16,-37.2,-47.152,-42.94
2016-08-28 16:00:00,-53.25,-39.86,-54.598,-47.324
2016-08-28 16:30:00,-56.96,-42,-59.556,-50.162
2016-08-28 17:00:00,-47.63,-34.21,-48.456,-40.535
2016-08-28 17:30:00,-39.31,-30.25,-39.096,-35.197
2016-08-28 18:00:00,-26.26,-27.23,-25.782,-25.084
2016-08-28 18:30:00,-12.9,-9.66,-12.876,-9.662
2016-08-28 19:00:00,-9.14,-6.71,-9.354,-6.51
2016-08-28 19:30:00,-8.79,-6.6,-8.864,-6.521
2016-08-28 20:00:00,-8.15,-8.43,-8.632,-7.321
2016-08-28 20:30:00,-8.38,-6.67,-8.404,-6.884
2016-08-28 21:00:00,-8.27,-7.79,-8.508,-7.381
2016-08-28 21:30:00,-8.86,-7.93,-8.804,-8.024
2016-08-28 22:00:00,-7.8,-5.87,-8.102,-6.105
2016-08-28 22:30:00,-8.18,-7.78,-8.554,-7.538
2016-08-28 23:00:00,-8.82,-7.83,-8.806,-7.924
2016-08-28 23:30:00,-7.44,-5.88,-7.402,-6.329
2016-08-29 00:00:00,-7.01,-5.98,-6.96,-8.206
2016-08-29 00:30:00,-12.68,-4.23,-13.262,-10.517
2016-08-29 01:00:00,-10.3,-8.12,-10.484,-9.704
2016-08-29 01:30:00,-5.96,-4.2,-5.724,-4.662
2016-08-29 02:00:00,-5.55,-4.69,-5.078,-4.269
2016-08-29 02:30:00,-3.95,-1.59,-3.39,-1.958
2016-08-29 03:00:00,-4.99,-0.57,-4.476,-2.678
2016-08-29 03:30:00,-4.61,-1.99,-3.994,-3.282
2016-08-29 04:00:00,-3.57,-1.13,-2.87,-2.634
2016-08-29 04:30:00,-26.51,-23.02,-27.348,-24.699
2016-08-29 05:00:00,-11.09,75.17,-7.136,36.561
2016-08-29 05:30:00,-2.03,60.78,1.958,31.233
2016-08-29 06:00:00,-9.93,10.61,-9.442,0.627
2016-08-29 06:30:00,1.74,9.74,6.934,-0.844
2016-08-29 07:00:00,-11.65,-24.7,-9.036,-23.385
2016-08-29 07:30:00,-12.97,-29.08,-12.08,-23.415
2016-08-29 08:00:00,-12.56,-11.9,-12.39,-12.02
2016-08-29 08:30:00,-27.72,-18.12,-29.052,-23.228
2016-08-29 09:00:00,-17.04,32,-17.424,6.857
2016-08-29 09:30:00,-19.26,-15.32,-18.894,-15.595
2016-08-29 10:00:00,-23.85,-11.9,-24.894,-17.091
2016-08-29 10:30:00,-14.9,-8.41,-14.796,-7.207
2016-08-29 11:00:00,-15.23,-31.63,-15.102,-22.545
2016-08-29 11:30:00,-15.42,-25.42,-15.3,-20.211
2016-08-29 12:00:00,-15.98,-24.98,-16.212,-19.445
2016-08-29 12:30:00,-14.32,-3.06,-14.882,-7.493
2016-08-29 13:00:00,-14.02,-1.98,-14.484,-6.614
2016-08-29 13:30:00,-13.64,-10.38,-13.722,-10.023
2016-08-29 14:00:00,-15.93,-23.21,-15.938,-19.084
2016-08-29 14:30:00,-21.17,-24.47,-21.348,-22.821
2016-08-29 15:00:00,-20.55,-27.27,-20.834,-24.036
2016-08-29 15:30:00,-36.81,-45.02,-37.824,-41.383
2016-08-29 16:00:00,-31.42,-35.2,-32.168,-33.036
2016-08-29 16:30:00,-36.58,-33.37,-37.614,-35.098
2016-08-29 17:00:00,-41.82,-44.96,-42.772,-44.01
2016-08-29 17:30:00,-23.57,-28.31,-24.296,-25.858
2016-08-29 18:00:00,-21.11,-23.98,-21.626,-22.37
2016-08-29 18:30:00,-16.23,-21.29,-16.868,-18.247
2016-08-29 19:00:00,-10.54,-15.56,-11.046,-13.116
2016-08-29 19:30:00,-9.78,-15.34,-10.236,-12.466
2016-08-29 20:00:00,-8.35,-13.62,-8.612,-10.257
2016-08-29 20:30:00,-14.42,-16.6,-15.44,-15.568
2016-08-29 21:00:00,-8.51,-12.04,-8.798,-9.442
2016-08-29 21:30:00,-8.65,-12.36,-8.946,-9.952
2016-08-29 22:00:00,-9.77,-12.48,-10.26,-11.075
2016-08-29 22:30:00,-11.05,-13.16,-11.674,-12.336
2016-08-29 23:00:00,-9.93,-10.72,-10.414,-10.191
2016-08-29 23:30:00,-9.88,-12.03,-10.376,-10.974
2016-08-30 00:00:00,-7.78,-10.51,-7.83,-8.668
2016-08-30 00:30:00,-7.88,-8.38,-8.002,-9.695
2016-08-30 01:00:00,-17.18,-20.27,-17.812,-18.831
2016-08-30 01:30:00,-20.1,-22.19,-20.632,-20.988
2016-08-30 02:00:00,-19.77,-21.41,-20.306,-20.272
2016-08-30 02:30:00,-30.56,-32.02,-30.41,-30.557
2016-08-30 03:00:00,-44.53,-43.45,-42.86,-42.072
2016-08-30 03:30:00,-37.5,-36.79,-37.048,-35.722
2016-08-30 04:00:00,-10.68,-14.26,-11.384,-13.515
2016-08-30 04:30:00,-8.69,-12.51,-9.024,-10.959
2016-08-30 05:00:00,-12.25,-13.88,-12.788,-13.758
2016-08-30 05:30:00,-9.07,-11.47,-9.43,-10.878
2016-08-30 06:00:00,-12.34,-14.27,-12.828,-13.486
2016-08-30 06:30:00,-13.86,-17.66,-14.188,-15.954
2016-08-30 07:00:00,-25.99,-32.51,-26.884,-28.184
2016-08-30 07:30:00,-34.45,-43.28,-34.852,-37.025
2016-08-30 08:00:00,-38.18,-49.69,-38.276,-42.709
2016-08-30 08:30:00,-34.43,-44.91,-33.83,-39.744
2016-08-30 09:00:00,-30.61,-38.28,-30.158,-35.093
2016-08-30 09:30:00,-40.32,-68.26,-39.632,-57.442
2016-08-30 10:00:00,-34.17,-50.68,-33.406,-43.732
2016-08-30 10:30:00,-28.62,-36.99,-28.996,-34.649
2016-08-30 11:00:00,-34.33,-31.68,-33.706,-33.976
2016-08-30 11:30:00,-24.05,-25.62,-24.512,-24.543
2016-08-30 12:00:00,-20.08,-20.49,-20.878,-19.221
2016-08-30 12:30:00,-33.11,-40.71,-32.128,-38.881
2016-08-30 13:00:00,-17.93,-20.34,-18.494,-18.776
2016-08-30 13:30:00,-31.79,-48.45,-31.384,-41.787
2016-08-30 14:00:00,-20.91,-31.95,-21.172,-28.524
2016-08-30 14:30:00,-20.22,-28.73,-21.104,-25.192
2016-08-30 15:00:00,-17.74,-25.57,-18.834,-21.411
2016-08-30 15:30:00,-19.49,-27.87,-20.506,-23.249
2016-08-30 16:00:00,-18.1,-15.15,-18.916,-15.56
2016-08-30 16:30:00,-19.54,-22.28,-20.448,-19.355
2016-08-30 17:00:00,-19.64,-23.95,-20.336,-19.991
2016-08-30 17:30:00,-18.4,-23.09,-19.138,-19.44
2016-08-30 18:00:00,-20.21,-25.92,-20.688,-21.896
2016-08-30 18:30:00,-23.21,-30.36,-23.192,-26.123
2016-08-30 19:00:00,-29.61,-36.48,-29.3,-33.075
2016-08-30 19:30:00,-29.25,-35.52,-29.03,-32.564
2016-08-30 20:00:00,-23.07,-28.92,-23.032,-25.655
2016-08-30 20:30:00,-15.19,-17.94,-15.644,-16.251
2016-08-30 21:00:00,-8.2,-11.37,-8.384,-9.803
2016-08-30 21:30:00,-7.56,-11.3,-7.6,-9.443
2016-08-30 22:00:00,-9.52,-14.6,-9.732,-12.207
2016-08-30 22:30:00,-8.38,-7.71,-8.58,-7.999
2016-08-30 23:00:00,-8.83,-8.5,-9.102,-8.771
2016-08-30 23:30:00,-10.79,-12.33,-11.142,-11.786
2016-08-31 00:00:00,-8.24,-5.43,-8.424,-6.906
2016-08-31 00:30:00,-7.27,-7.22,-7.206,-7.09
2016-08-31 01:00:00,-6.23,-5.17,-6.464,-5.96
2016-08-31 01:30:00,-8.65,-8.13,-9.156,-8.71
2016-08-31 02:00:00,-7.25,-6.55,-7.124,-6.731
2016-08-31 02:30:00,-6.44,-3.67,-6.06,-5.045
2016-08-31 03:00:00,-6.29,-2.65,-5.818,-4.647
2016-08-31 03:30:00,-6.73,-3.97,-5.896,-4.834
2016-08-31 04:00:00,-5.46,-1.75,-4.91,-3.24
